File,Year,Workplace,Position,CleanedPosition,PlaceLat,PlaceLon,PlaceArea,PlaceCity,FullName,Gender,TotalIncome,ReporterIncome,SpouseIncome,Income1,Income2,Income3,Income4,Income5,Outcome1,Outcome2,Outcome3,RealEstateType1,RealEstateArea1,RealEstateType2,RealEstateArea2,RealEstateType3,RealEstateArea3,RealEstateType4,RealEstateArea4,RealEstateType5,RealEstateArea5,RealEstateType6,RealEstateArea6,RealEstateType7,RealEstateArea7,RealEstateType8,RealEstateArea8,RealEstateType9,RealEstateArea9,RealEstateType10,RealEstateArea10,RealEstateType11,RealEstateArea11,RealEstateType12,RealEstateArea12,RealEstateType13,RealEstateArea13,RealEstateType14,RealEstateArea14,RealEstateType15,RealEstateArea15,RealEstateType16,RealEstateArea16,RealEstateType17,RealEstateArea17,RealEstateType18,RealEstateArea18,RealEstateType19,RealEstateArea19,RealEstateType20,RealEstateArea20,RealEstateType21,RealEstateArea21,RealEstateType22,RealEstateArea22,RealEstateType23,RealEstateArea23,RealEstateType24,RealEstateArea24,RealEstateType25,RealEstateArea25,RealEstateType26,RealEstateArea26,RealEstateType27,RealEstateArea27,RealEstateType28,RealEstateArea28,RealEstateType29,RealEstateArea29,RealEstateType30,RealEstateArea30,RealEstateType31,RealEstateArea31,PropertyType1,PropertyDescription1,PropertyType2,PropertyDescription2,PropertyType3,PropertyDescription3,PropertyType4,PropertyDescription4,PropertyType5,PropertyDescription5,RelativeIncome1,RelativeIncome2,RelativeIncome3,RelativeIncome4,RelativeIncome5,RelativeIncome6,RelativeOutcome1,RelativeOutcome2,RelativeOutcome3,RelativeOutcome4,RelativeRealEstateType1,RelativeRealEstateArea1,RelativeRealEstateType2,RelativeRealEstateArea2,RelativeRealEstateType3,RelativeRealEstateArea3,RelativeRealEstateType4,RelativeRealEstateArea4,RelativeRealEstateType5,RelativeRealEstateArea5,RelativeRealEstateType6,RelativeRealEstateArea6,RelativeRealEstateType7,RelativeRealEstateArea7,RelativeRealEstateType8,RelativeRealEstateArea8,RelativeRealEstateType9,RelativeRealEstateArea9,RelativeRealEstateType10,RelativeRealEstateArea10,RelativeRealEstateType11,RelativeRealEstateArea11,RelativeRealEstateType12,RelativeRealEstateArea12,RelativeRealEstateType13,RelativeRealEstateArea13,RelativeRealEstateType14,RelativeRealEstateArea14,RelativeRealEstateType15,RelativeRealEstateArea15,RelativeRealEstateType16,RelativeRealEstateArea16,RelativeRealEstateType17,RelativeRealEstateArea17,RelativeRealEstateType18,RelativeRealEstateArea18,RelativeRealEstateType19,RelativeRealEstateArea19,RelativeRealEstateType20,RelativeRealEstateArea20,RelativeRealEstateType21,RelativeRealEstateArea21,RelativeRealEstateType22,RelativeRealEstateArea22,RelativeRealEstateType23,RelativeRealEstateArea23,RelativeRealEstateType24,RelativeRealEstateArea24,RelativeRealEstateType25,RelativeRealEstateArea25,RelativeRealEstateType26,RelativeRealEstateArea26,RelativeRealEstateType27,RelativeRealEstateArea27,RelativeRealEstateType28,RelativeRealEstateArea28,RelativeRealEstateType29,RelativeRealEstateArea29,RelativeRealEstateType30,RelativeRealEstateArea30,RelativeRealEstateType31,RelativeRealEstateArea31,RelativeRealEstateType32,RelativeRealEstateArea32,RelativePropertyType1,RelativePropertyDescription1,RelativePropertyType2,RelativePropertyDescription2,RelativePropertyType3,RelativePropertyDescription3,RelativePropertyType4,RelativePropertyDescription4,RelativePropertyType5,RelativePropertyDescription5,RelativePropertyType6,RelativePropertyDescription6,RelativePropertyType7,RelativePropertyDescription7,RelativePropertyType8,RelativePropertyDescription8,RelativePropertyType9,RelativePropertyDescription9,RelativePropertyType10,RelativePropertyDescription10
files/2015-2016/2017092123510015.xlsx,2016,Аппарат Жогорку Кенеша КР,Заведующая сектором,заведующий сектором,41.20438,74.766098,Чуйская область,Бишкек,Апсиева Айжан Момошевна,Ж,1495223.5899999999,564089.59,931134.0,"564 089,59 с.-по месту основной работы","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",756 458 с.-по месту основной работы ,174 676 с.-от ценных бумаг и долей участия в комм.орг.,"","","","","","","","",квартира,56,земельный участок,1000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"БМВ Х5, 2002 г.в., V=2979","","","","","","","","","","","","","","","","","",""
files/2015-2016/2017091923193715.xlsx,2016,Аппарат Правительства КР,Эксперт,эксперт,41.20438,74.766098,Чуйская область,Бишкек,Эсенбеков Азамат Эсенбекович,М,400000.0,400000.0,0.0,400 000 с.-по месту основной работы,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",легковой автомобиль,"Хонда Инспайер, 2003 г.в., V=2990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/2016092617344515.xlsx,2015,Аппарат Правительства Кыргызской Республики,,,42.8800704,74.6039909,Чуйская область,Бишкек,Утебаев Медер Шамшибекович,М,554062.0,554062.0,0.0,554062,"","","","","","","",квартира,53.0,квартира,105,земельный участок,720,гараж,-,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Тойота Виндом, 1999 г.в, V-2490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/2016071920554512.xlsx,2015,Государственное агентство охраны окружающей среды и лесного хозяйства при Правительстве  Кыргызской Республики,Директор,директор,42.8568906,74.6061364,Чуйская область,Бишкек,Атаджанов Сабир Садыкджанович,М,1132850.0,634850.0,498000.0,634850,"","","","","","","",дом,99.0,земельный участок,3000,многолетние насаждения,7000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"КИА, 2005 г.в,     V-2300.","","","","","","","","",498000,"","","","","","","","","",дом,120,участок,1800,сарай,270,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/2016111420574911.xlsx,2015,Государственная налоговая служба при Правительстве Кыргызской Республики,Заместитель начальника,заместитель начальника,42.8767344,74.594469,Чуйская область,Бишкек,Жумашев Улукбек Абдыганиевич,М,422099.0,422099.0,0.0,242 099 (з/п),180 000 (от реализации с/х прод и скота),"","","","","","",земельный участок,"0,67 га",дом,1939.94,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль,"Субару Форестер, 2000 г.в, V-1990Б","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201611151716059.xlsx,2015,Мэрия города Таш-Кумыр,Вице-мэр,вице-мэр,41.3453341,72.2221594,Джалал-Абадская область,Таш-Кумыр,Темирбаева Айнакан Мойдуновна,Ж,269641.0,269641.0,0.0,269641.0,"","","","","","","",квартира,61.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201611151723496.xlsx,2015,Муниципальная администрация мэрии г.Бишкек по Октябрьскому административному району,Заместитель главы,заместитель главы,42.8761068,74.5865111,Чуйская область,Бишкек,Акматбаев Таалайбек Таберикович,М,1978425.0,478425.0,1500000.0,478425.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1500000.0,"","","","","","","","","",квартира,44.6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201709071636523.xlsx,2016,Муниципальная администрация мэрии гор.Бишкек по Октябрьскому району,Первый заместитель главы,первый заместитель главы,42.8512123,74.6105797,Чуйская область,Бишкек,Султанов Токтосун Султанович,М,461503.0,461503.0,0.0,461 503 с.-по месту основной работы,"","","","","","","",дом и строение,"32,6              171",квартира,110,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",лег/автомобиль,"Мерседес Бенц Миллениум, 2000г. V=1998 Б","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/2016080915294414.xlsx,2015,Министерство иностранных дел,Чрезвычайный и Полномочный Посол  КР в Федеративной Республике Германия,посол,42.8800996,74.6078539,Чуйская область,Бишкек,Оторбаев Эринес Мотойович,М,2467528.0,2082012.0,385516.0,2 082 012,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",385 516,"","","","","",2 337 293,"","","",дом,"30,9",дом,"54,3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/201608091529052.xlsx,2015,Министерство иностранных дел,Чрезвычайный и Полномочный Посол  КР в Республике Беларусь,посол,42.8800996,74.6078539,Чуйская область,Бишкек,Омуралиев Кубанычбек Касымович,М,1862252.0,1720457.0,141795.0,1 720 457,"","","","","","","",квартира,"61,8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",141 795,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
files/2015-2016/2016071821461410.xlsx,2015,Министерство финансов Кыргызской Республики,Заместитель министра,заместитель министра,42.8808181,74.6064033,Чуйская область,Бишкек,Кармышаков Улукбек Тойчуевич,М,1107225.0,728636.0,378589.0,728 636 сом,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",378 589 сом,"","","","","","","","","",квартира,81,гараж,-,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",автомобиль, Лексус GX470,"","","","","","","","","","","","","","","","","",""
